0.41741,0.64608,1.5036,2.2981,1.5831,1.0262,0.63045,0.57405,0.5993,0.74109,1.0335,1.2862,2.2271,0.21717,0.38401,1.3927,2.5863,2.3572,1.2657,0.50695,0.42565,0.38137,0.42541,0.53619,0.59536,1.1671,2.8606,2.4532,2.5716,2.2168,5.2431,2.2919,2.3215,16.05,13.517,3.6995,4.4854,2.587,2.5453,2.6792,3.0511,3.4113,2.701,3.2466,2.8224,2.2989,4.6374,3.0189,3.1765,2.6965,2.3865,2.168,2.4613,2.6813,2.9094,5.8372,5.0246,2.7324,3.9429,5.295,2.6601,2.4227,2.5979,3.8893,2.9765,3.2804,2.8444,3.218,4.3073,2.4899,24.916,23.72,4.5936,3.5271,5.9691,4.9795,12.843,52.911,8.4913,5.9893,6.0444,3.2467,6.9647,11.26,5.2917,3.175,2.8664,3.4269,5.6623,3.2178,1.0265
0.39102,0.60852,1.53,2.4095,1.5856,1.0025,0.55724,0.51437,0.54619,0.70843,0.86653,0.93218,1.4062,0.43979,0.66549,1.4039,2.1899,1.8494,1.1586,0.61455,0.53006,0.56809,0.86723,1.0554,1.1071,2.3074,2.5089,2.2236,3.2797,10.221,5.1503,9.6381,4.0911,2.6545,2.3076,3.2916,3.1349,3.857,2.7653,3.0905,7.0726,8.2241,3.9319,4.9953,2.4263,2.2203,2.5819,3.0582,5.0264,2.4415,3.4705,2.5557,8.0089,6.6388,2.7812,2.9201,3.278,2.4901,4.3402,3.7015,2.3887,2.3032,2.4159,3.0774,3.3768,2.2308,7.6472,3.2958,2.8494,3.6398,2.8838,2.8101,2.3138,2.2993,2.3058,3.5977,3.806,2.2986,2.6121,2.4812,2.1226,3.2813,7.3496,14.05,3.2182,5.1272,4.181,3.4295,3.4716,2.6832,0.9925
0.39277,0.61574,1.5136,2.3891,1.5603,0.92834,0.54278,0.50527,0.63146,0.78687,0.90705,1.0833,1.317,0.35824,0.56487,1.4887,2.5266,1.6254,0.86479,0.49522,0.49174,0.56886,0.69049,0.86566,1.4054,1.7332,13.151,5.0193,5.5393,2.717,5.3616,3.3352,2.6796,3.0721,3.0225,3.8154,2.9834,3.5923,2.594,2.354,2.3431,2.5606,10.387,5.3093,2.7094,2.3847,2.3629,2.6489,2.5614,2.7027,2.8686,6.3109,3.9649,2.5565,2.5849,2.6666,3.1288,12.177,7.2417,3.4745,2.4781,22.278,4.0178,3.3079,5.8662,4.3961,3.0724,2.202,2.7029,2.4376,4.6876,3.4405,3.4165,2.8515,10.051,9.5698,4.4787,3.0783,5.7276,3.4466,3.4026,2.3419,2.5279,2.1642,2.3508,5.2545,4.185,2.2885,3.2217,2.6705,0.9584
0.39016,0.6047,1.5169,2.4385,1.5432,0.78674,0.54315,0.51089,0.62457,0.74075,0.80765,1.3342,1.8351,0.48636,0.71738,1.4434,2.1072,1.6977,0.88527,0.65454,0.61974,0.72055,0.77221,1.1091,1.7778,2.2058,2.228,3.8449,2.5234,2.513,2.6669,2.8269,4.1849,2.4585,5.8146,6.4025,2.9471,9.1015,3.2947,2.7032,4.1845,2.3879,2.765,3.3713,3.0288,2.3143,11.62,5.471,3.6012,5.9671,2.6121,11.355,3.4503,2.9373,2.5086,3.4023,5.0827,3.2486,3.1698,2.8328,7.0393,3.6117,4.5958,2.5329,3.057,2.5312,2.5672,2.552,2.8906,2.1765,2.4283,2.6469,3.4907,3.4158,3.1919,2.7081,2.4914,3.2336,2.5704,2.1768,2.5294,3.3557,5.0131,8.5037,2.73,2.5304,3.1292,2.3402,4.5645,3.9019,0.9244
0.50604,0.76126,1.5273,2.1399,1.3889,0.86471,0.6125,0.63987,0.74842,0.84701,0.88861,1.5931,2.136,0.54508,0.80137,1.4989,2.0722,1.2979,0.92175,0.70232,0.70625,0.81065,0.96153,1.2908,1.8387,2.0018,3.245,2.874,2.8306,2.2576,2.1959,3.65,2.767,4.7919,2.3671,3.078,4.0308,2.6011,2.4121,6.2559,3.1044,2.2976,2.4174,2.3441,2.2595,2.652,2.4044,2.2386,2.5687,2.3081,5.2741,7.3703,2.6635,2.7046,2.9099,4.1549,2.4881,4.2615,2.8967,2.2681,2.4515,2.9116,3.6529,3.5588,2.8948,2.1714,3.7933,2.4789,2.3049,2.2329,5.4584,2.5527,2.2073,3.882,2.6762,2.1876,2.2188,3.3344,4.7955,2.8143,4.3056,2.4423,2.3827,2.3873,2.4081,2.5358,2.5213,3.3036,4.0911,2.3335,0.8903
0.43553,0.66495,1.503,2.3109,1.5249,1.0056,0.58704,0.58274,0.65744,0.92144,1.2208,1.161,1.5117,0.3821,0.59548,1.52,2.4696,1.6014,0.83406,0.5648,0.57851,0.63906,0.80051,1.0554,1.0722,1.5256,3.6397,3.0714,2.3566,2.7081,2.4273,9.1578,3.1883,3.1605,13.456,4.7584,4.1523,2.446,2.8199,5.5885,2.9232,2.5989,3.7157,3.6256,2.5204,2.5834,2.5067,2.2001,2.071,2.1724,3.5226,8.1613,2.7776,2.8515,2.576,3.894,2.4117,2.5391,4.5264,3.6494,2.8052,2.7641,2.535,5.2351,5.7439,5.4829,4.0905,7.8992,5.9043,2.6521,2.3109,3.4526,3.0445,3.2947,3.237,2.485,3.0149,2.4371,5.2631,6.2018,3.2898,2.6939,2.5401,2.7516,5.0198,2.3233,3.0196,3.529,11.06,11.911,0.8563
0.48679,0.73023,1.5237,2.2456,1.4153,0.86988,0.62112,0.62565,0.73861,0.90959,1.2643,1.4815,1.7405,0.46135,0.68984,1.5,2.1682,1.6066,0.99273,0.62111,0.59186,0.58049,0.80869,1.0219,1.4244,1.8186,4.9846,4.0222,7.7421,2.6925,2.7533,2.3868,2.3727,5.7,2.8075,3.3532,2.7591,3.6183,2.8999,5.1968,3.2966,2.4779,2.3977,4.4611,2.3489,3.727,3.1773,3.5435,3.1368,2.6385,2.2605,2.3749,2.2665,2.2983,2.6779,2.6595,3.7593,3.3379,3.1071,4.7512,4.7366,4.8139,2.5667,3.1005,2.471,2.2099,3.1448,3.6686,2.5998,3.483,2.9494,2.2145,3.0558,2.2655,3.5761,2.4804,2.5234,2.301,3.584,16.294,3.8473,2.9095,2.7518,2.6647,2.642,3.3318,2.3964,2.9952,2.7217,3.6807,0.8222
0.39709,0.61032,1.4684,2.3168,1.7346,1.1603,0.59282,0.56822,0.56904,0.80033,0.84014,1.1302,1.1923,0.43923,0.67237,1.5663,2.3205,1.3724,0.84664,0.55745,0.56263,0.63546,0.80814,0.96631,1.1494,1.5891,2.2702,2.9178,2.7125,2.261,2.606,3.7939,5.4528,7.9042,2.4967,12.485,5.2956,5.185,3.6969,2.4668,2.5341,17.322,3.6417,3.2709,3.4807,2.7872,2.2956,2.5723,2.5281,4.6998,2.1592,2.1615,2.2028,4.199,2.4322,5.0848,2.7087,2.5308,6.0309,3.5794,2.4997,3.5909,2.7738,2.1294,2.3674,2.4305,2.5445,3.3954,3.6466,2.3605,7.8012,2.7253,2.7254,3.2767,3.011,7.4255,5.8892,2.6338,3.163,3.7968,2.4532,4.2444,5.4048,4.6936,3.1275,2.4034,5.2833,2.3758,5.1901,2.5901,0.7882
0.48854,0.72399,1.418,2.1705,1.6938,1.0562,0.66275,0.63602,0.63993,0.73671,1.0288,1.6997,1.9358,0.35241,0.56136,1.5953,2.4701,1.4519,0.93246,0.49283,0.45224,0.51683,0.65577,0.77044,0.89404,1.6426,2.6172,4.1154,2.7587,4.0306,2.5729,2.5734,2.7472,3.0029,3.2408,2.3309,2.5215,2.1874,2.1829,2.1487,2.6672,7.7134,3.4966,4.4148,8.058,2.8271,2.9314,2.2456,2.6366,2.5093,2.3034,2.775,2.617,2.616,2.4193,7.3096,3.3694,3.6523,2.5435,2.5698,2.7411,10.284,5.7148,6.3877,9.3668,9.0147,2.6051,3.0089,3.3073,2.3602,9.2328,2.9867,2.5987,4.0604,2.7055,9.9564,3.5992,2.9437,4.391,4.3183,7.2224,2.7387,3.0033,3.0684,6.3806,3.168,4.235,3.1775,3.8119,3.0917,0.7541
0.44525,0.68427,1.5075,2.2526,1.4985,0.91777,0.58784,0.5988,0.68477,0.8321,0.91595,1.0095,1.7466,0.41802,0.63946,1.4909,2.37,1.5677,0.90623,0.56868,0.52137,0.56364,0.81207,1.0188,1.369,1.7297,4.214,11.682,4.6982,10.596,3.8506,5.4494,2.9384,2.7354,2.7028,2.7658,4.0876,2.3948,3.2153,3.2097,3.1089,2.558,2.5167,3.089,2.863,2.2886,2.1678,4.6288,2.3629,2.2142,2.4513,2.1915,3.0684,2.649,2.2832,2.5112,2.3143,5.5379,7.9926,2.7922,2.2363,2.3358,2.1785,2.5619,4.533,2.9159,2.5822,3.7544,2.8178,2.6485,2.4456,4.0155,9.5266,2.881,3.3151,2.3819,3.7067,2.7236,13.88,3.6615,3.4231,2.3756,3.1681,2.6107,2.577,2.3096,2.199,4.2145,5.0207,8.1809,0.7201
0.45085,0.67833,1.4824,2.2904,1.5715,0.91495,0.56366,0.55863,0.67612,0.83981,1.0099,1.2659,1.9824,0.34995,0.54588,1.4327,2.528,1.7348,1.1013,0.5167,0.48009,0.5359,0.64988,0.8672,0.98074,0.86455,2.5641,2.3318,2.5287,2.8157,7.9134,2.725,2.9706,3.6804,4.4136,2.6631,4.5213,6.1172,2.9092,3.36,2.2791,2.31,4.322,3.6577,2.2497,2.3293,6.6479,5.6376,4.5313,3.0122,2.2581,2.5665,2.69,2.2084,2.8654,2.8052,2.8688,8.4963,2.8108,13.846,4.3887,2.7818,9.356,3.2818,4.2057,3.5467,2.6139,4.8482,2.3215,2.2062,2.5174,2.6287,2.6119,2.1541,2.2178,2.1293,2.8316,2.4905,14.073,4.262,7.7386,3.6863,2.7005,3.6411,4.1767,2.93,3.3991,2.7876,16.934,6.0794,0.686
0.3882,0.60576,1.582,2.4375,1.3373,0.88969,0.53754,0.49451,0.61912,0.76114,0.90368,1.2482,2.0032,0.39378,0.60707,1.5069,2.4244,1.5609,0.9328,0.54482,0.51005,0.58169,0.81785,0.97877,1.265,1.7613,2.9174,2.5806,2.1845,7.5984,5.5683,2.5718,2.9817,2.5445,4.2071,2.6054,3.3558,2.3657,2.4,3.1561,9.3597,11.732,6.2702,2.7228,3.2661,5.9543,5.721,3.0562,5.7352,6.7068,2.697,3.4036,3.6553,2.2266,2.4209,3.2603,2.4066,5.6654,13.699,5.1196,2.9251,4.8081,4.6751,2.5344,3.3451,2.7287,2.5359,2.3565,6.5751,2.7861,4.0418,5.3357,3.0681,4.9109,3.2113,3.7518,2.9727,4.1255,2.5622,2.4285,3.6661,7.6328,4.8008,2.2562,3.251,2.3884,2.9743,4.9746,2.1115,6.283,0.652
0.34845,0.55101,1.3835,2.3428,2.1364,1.1514,0.58387,0.489,0.52578,0.62069,0.64389,0.94698,0.9987,0.40329,0.61976,1.5061,2.3513,1.6765,0.98144,0.57249,0.49913,0.60418,0.71885,0.9774,0.95983,1.5763,3.3393,4.2606,2.9655,3.5212,15.501,3.747,13.08,3.5743,2.7368,2.8797,4.2002,2.6922,3.1973,2.6217,3.0278,2.3464,2.4497,3.3018,3.1388,2.9479,2.9935,2.2148,2.9295,3.0203,2.4809,2.1801,6.4318,5.3948,5.7473,2.7126,20.64,5.9757,4.7496,2.2721,5.2048,8.2645,6.7729,2.7631,3.4925,3.237,2.4563,3.9976,4.9208,3.0395,2.5748,2.9357,2.5928,3.2547,5.3807,2.5544,3.6716,2.3938,12.041,3.2726,5.1587,3.513,4.1101,3.5962,2.2425,2.5806,2.3889,5.3941,2.3222,5.3103,0.6179
0.42382,0.64227,1.4997,2.3008,1.7854,1.0621,0.5916,0.56114,0.54212,0.66339,0.88816,1.4987,1.6179,0.28465,0.46124,1.2815,2.2121,2.572,1.4989,0.5425,0.49494,0.45732,0.54128,0.82635,0.84523,1.1613,6.2691,3.4017,2.8117,2.9593,3.7352,3.4545,3.0542,4.0478,2.7376,2.9191,2.6729,2.8932,3.3336,4.1555,12.443,2.899,2.508,2.7951,6.0004,2.6741,3.0526,2.5037,3.3703,2.6409,4.7943,3.3189,5.4634,4.6416,4.9199,3.4584,2.697,2.6988,2.2764,2.7545,2.245,2.2833,6.3954,7.1086,4.2117,2.4663,2.2998,3.4133,2.5961,2.7074,2.181,62.526,11.101,11.9,4.4654,2.8513,3.0959,2.639,3.6997,2.741,2.8747,3.1295,3.2855,2.3935,2.9762,6.5541,3.1318,4.3349,2.3772,4.2618,0.5839
0.39655,0.61086,1.4798,2.3445,1.6862,1.0919,0.57476,0.53913,0.61124,0.68441,1.0113,1.3323,1.5134,0.46868,0.70767,1.5235,2.2308,1.4632,0.94724,0.61869,0.5762,0.69702,0.79191,0.91284,1.2057,1.3713,3.1253,2.4348,3.9563,3.5987,5.0874,2.2542,3.2862,4.7852,2.5865,5.3821,16.714,4.9651,5.0931,3.1196,2.8139,8.3174,3.1944,2.6869,2.7488,2.4554,4.2327,2.6883,4.549,2.8455,2.2403,7.6465,3.521,3.8145,2.5009,2.4404,2.4356,3.0147,3.9117,2.8321,9.5477,7.9067,3.6519,2.9244,2.2613,2.1024,2.3515,2.5727,2.2791,2.9185,4.334,3.5013,3.1903,3.215,2.3611,2.1827,2.3017,4.4476,2.4931,3.0248,2.2383,3.864,3.4057,2.6808,4.0897,2.7021,6.3228,3.2091,2.5764,2.7568,0.5499
0.41152,0.64,1.5683,2.3478,1.4698,0.96313,0.57292,0.51612,0.63932,0.66281,0.86466,1.2684,1.7481,0.46828,0.70822,1.5442,2.26,1.3619,0.84773,0.59733,0.59633,0.6983,0.79879,1.2028,1.2878,1.4678,8.5186,3.3467,5.3997,2.9746,3.9054,5.6326,2.7244,2.2451,2.2585,3.7781,4.1754,2.5691,2.3097,3.2381,6.7681,4.4605,3.4322,3.2451,3.7258,5.5572,4.2201,2.3742,2.3066,2.3131,2.3102,2.5674,5.9735,3.6888,2.4993,4.9316,2.7546,9.6484,3.8116,2.6814,3.1932,3.6289,3.0244,2.9043,2.1828,2.5146,2.1612,2.3951,3.2495,6.6886,2.4914,4.16,2.9408,2.6138,3.147,5.2255,4.5179,2.2735,2.504,5.4196,5.369,3.8191,2.3149,2.5462,2.5952,6.9122,2.7911,4.3819,2.6791,2.6958,0.5158
0.46091,0.68715,1.5124,2.3332,1.4791,0.90441,0.58921,0.57413,0.65488,0.91364,0.95034,1.3902,2.0651,0.48062,0.72756,1.5446,2.2113,1.3762,0.84641,0.58583,0.61773,0.74318,0.94659,1.0737,1.2832,1.8453,3.3791,2.9359,3.1644,5.6758,4.2354,2.4642,3.0444,2.5741,2.4986,3.3299,4.2401,2.5367,3.0129,2.4243,2.2834,7.1648,2.7565,5.7743,2.3802,3.4634,3.0831,3.4357,3.4292,2.1738,2.9018,3.8558,2.7606,6.2543,3.6665,4.0552,4.9874,3.1689,2.4912,2.157,2.667,2.3648,2.1828,2.2112,2.8239,3.9074,2.3754,4.1128,3.8085,4.1565,2.41,2.5646,2.3139,2.3094,2.6241,4.8877,13.401,3.5511,3.187,3.3024,4.0946,3.0941,2.9664,2.1704,3.5829,2.9297,2.2765,5.0825,2.6551,2.8257,0.4818
0.41961,0.64977,1.5481,2.2692,1.6355,0.87707,0.57939,0.52396,0.56308,0.80461,1.0726,1.0994,1.697,0.37951,0.58611,1.4387,2.3413,1.8856,1.2266,0.62659,0.53259,0.56974,0.72003,0.94469,0.93513,1.5626,2.3648,6.2762,3.1847,3.2422,6.1878,2.3869,6.187,5.7387,3.3236,6.0706,10.669,5.34,2.6272,3.5199,2.5065,2.6563,2.559,2.5592,2.4308,2.3126,2.3984,2.2967,2.1444,3.7103,2.8208,2.8191,2.6413,6.4181,2.3036,2.9112,3.3184,7.0864,4.007,2.3271,3.6162,2.7369,4.9267,6.594,6.7325,8.7711,5.9144,3.2677,2.51,3.1939,2.2672,3.3074,2.2018,2.545,5.2181,2.6513,2.4207,3.1018,2.2591,2.7146,2.3484,7.1848,10.589,3.0526,3.0923,2.9825,2.4259,6.3239,3.1959,11.108,0.4477
0.45509,0.69364,1.5333,2.257,1.5038,0.94435,0.57937,0.56699,0.61516,0.81095,0.94542,1.3655,1.8683,0.51026,0.74552,1.4802,2.186,1.3598,0.86779,0.61885,0.6549,0.71911,0.95694,1.2531,1.4497,2.514,3.3961,2.4177,2.5341,2.4521,2.2194,3.9462,4.5113,7.2976,2.7545,2.378,2.3081,3.001,3.1093,2.331,2.7009,2.2393,3.7774,7.0966,2.9909,3.7967,5.2438,5.3904,3.733,2.6654,2.431,2.4539,3.8912,3.9666,6.9916,3.0758,2.6279,4.1173,9.2335,3.2725,2.5992,2.3066,2.3367,2.2037,2.3805,2.8478,3.1765,8.501,3.1278,4.8174,3.0241,2.6748,4.624,2.428,3.9787,2.289,2.3051,2.8726,2.6667,2.7687,2.6247,2.3592,2.7143,2.3143,2.3203,2.8396,2.7818,2.4256,2.3258,2.4463,0.4137
